CustomerID,total_spent,num_orders,total_items,last_purchase,heavy_multibuy_count,total_basket_value,avg_basket_value,days_since,segment
15339,574.07,2,416,2011-10-04 12:51:00,12,24801.55,288.39,65,MultiBuy
15341,2020.52,1,812,2011-09-20 09:40:00,17,34348.84,2020.52,80,MultiBuy
15342,406.09,1,283,2011-08-02 10:19:00,17,9746.16,406.09,129,MultiBuy
15343,364.5,1,84,2011-09-13 13:55:00,2,7654.5,364.5,86,Active
15344,563.94,3,116,2011-12-09 10:45:00,2,6469.33,248.82,0,Repeat
15345,393.54,1,81,2011-10-25 11:28:00,2,7870.8,393.54,45,Active
15346,252.42,1,144,2011-01-11 11:18:00,7,4291.14,252.42,332,Lapsed
15347,201.6,1,130,2010-12-08 15:25:00,3,1008.0,201.6,365,Lapsed
15348,158.04,1,84,2011-09-28 13:17:00,4,1422.36,158.04,71,Active
15349,463.91,2,321,2011-07-04 16:06:00,11,22308.79,314.21,157,MultiBuy
15350,115.65,1,51,2010-12-01 13:33:00,4,578.25,115.65,372,Lapsed
15351,1934.66,7,742,2011-11-27 12:52:00,16,74093.36,338.33,11,MultiBuy
15353,770.12,2,341,2011-03-30 12:15:00,12,26204.83,429.59,254,MultiBuy
15355,277.05,2,45,2011-11-10 13:44:00,0,1914.8,136.77,28,Repeat
15356,2718.03,10,1643,2011-11-08 13:11:00,28,140654.43,281.87,30,MultiBuy
15358,8347.2,22,7050,2011-12-05 09:04:00,353,280022.06,508.21,4,MultiBuy
15360,427.93,1,223,2011-10-31 09:35:00,9,5563.09,427.93,39,Active
15361,418.92,1,336,2010-12-13 09:52:00,7,2932.44,418.92,361,Lapsed
15363,326.0,1,144,2010-12-02 12:28:00,8,5216.0,326.0,372,Lapsed
15364,913.19,2,493,2011-09-05 09:46:00,24,16111.54,555.57,95,MultiBuy
15365,2314.32,7,1084,2011-11-14 08:29:00,54,62302.61,546.51,25,MultiBuy
15366,602.51,2,621,2011-09-25 15:01:00,26,18735.24,425.8,74,MultiBuy
15367,1877.59,4,1057,2011-10-13 14:13:00,55,59046.17,621.54,56,MultiBuy
15368,446.94,1,230,2011-11-18 14:42:00,3,1787.76,446.94,20,Active
15370,2386.05,7,830,2011-10-30 10:58:00,37,42347.57,450.51,40,MultiBuy
15372,2007.4,1,2924,2011-07-25 16:39:00,27,54199.8,2007.4,136,MultiBuy
15373,2394.91,11,499,2011-12-01 15:05:00,6,31311.9,239.02,7,Repeat
15374,168.0,1,126,2011-08-03 09:59:00,2,504.0,168.0,128,Active
15376,1221.56,3,615,2011-10-30 15:04:00,14,55321.11,476.91,39,MultiBuy
15379,3703.29,7,2305,2011-06-23 13:13:00,132,153036.26,788.85,168,MultiBuy
15380,1690.26,5,376,2011-12-01 12:13:00,12,12937.66,359.38,8,MultiBuy
15381,596.85,2,171,2011-05-10 11:55:00,6,2290.65,286.33,213,Repeat
15382,5955.71,6,4012,2011-11-25 10:58:00,209,469883.64,1555.91,14,MultiBuy
15384,642.41,2,596,2011-06-23 10:57:00,33,13187.04,321.64,169,MultiBuy
15385,316.88,1,161,2011-10-30 15:11:00,7,3802.56,316.88,39,Active
15386,394.14,1,446,2011-06-06 13:47:00,25,12218.34,394.14,185,MultiBuy
15388,140.54,1,88,2011-03-14 13:53:00,4,1405.4,140.54,269,Lapsed
15389,500.0,1,400,2011-06-20 16:18:00,1,500.0,500.0,171,Active
15392,1535.53,4,1277,2011-12-05 11:01:00,54,33310.27,396.55,4,MultiBuy
15393,231.86,2,150,2011-11-23 16:48:00,10,1423.84,118.65,15,MultiBuy
15394,2183.54,4,910,2011-11-30 11:49:00,60,51279.74,603.29,9,MultiBuy
15395,107.45,1,17,2011-01-18 12:40:00,0,752.15,107.45,325,Lapsed
15396,288.18,1,122,2011-08-19 10:56:00,7,4034.52,288.18,112,Active
15397,94.0,1,20,2011-02-23 09:25:00,0,564.0,94.0,289,Lapsed
15398,1345.53,2,769,2011-11-23 16:47:00,43,49225.59,674.32,15,MultiBuy
15399,815.77,3,611,2011-12-08 13:04:00,34,13524.39,270.49,0,MultiBuy
15400,716.2,5,390,2011-09-08 13:57:00,12,2383.7,198.64,91,MultiBuy
15402,626.35,2,693,2011-07-14 12:17:00,11,14757.4,359.94,148,MultiBuy
15405,349.1,1,193,2011-06-03 14:44:00,6,2792.8,349.1,188,Lapsed
15406,510.71,2,254,2011-11-08 13:22:00,8,13432.67,253.45,30,Repeat
15407,1046.74,4,552,2011-11-06 11:55:00,24,39737.85,268.5,33,MultiBuy
15408,267.18,1,106,2011-03-20 15:02:00,3,9084.12,267.18,263,Lapsed
15410,3450.84,8,1200,2011-09-16 14:47:00,52,58525.3,479.72,83,MultiBuy
15411,1348.93,4,529,2011-11-13 15:19:00,24,39752.18,405.63,25,MultiBuy
15412,190.53,1,108,2011-06-21 15:24:00,2,1905.3,190.53,170,Active
15414,759.9,3,442,2011-11-30 09:50:00,23,12098.6,318.38,9,MultiBuy
15415,559.61,1,551,2011-01-30 14:13:00,24,26301.67,559.61,312,MultiBuy
15416,3984.32,4,2090,2011-10-06 09:38:00,102,201775.97,1050.92,64,MultiBuy
15417,508.8,1,284,2011-09-15 15:26:00,24,14246.4,508.8,84,MultiBuy
15419,135.86,1,230,2011-11-15 09:23:00,6,1086.88,135.86,24,Active
15421,950.36,4,500,2011-10-12 09:20:00,26,16669.66,314.52,58,MultiBuy
15422,97.7,2,38,2011-01-20 16:17:00,1,293.1,48.85,322,Repeat
15423,43.5,1,101,2011-11-01 14:01:00,1,87.0,43.5,37,Active
15424,383.34,2,554,2011-03-30 13:02:00,12,3260.22,191.78,253,MultiBuy
15426,1404.07,5,656,2011-11-20 15:36:00,8,95207.76,346.21,18,Repeat
15427,1430.54,3,967,2011-11-06 14:29:00,17,145424.17,498.03,32,MultiBuy
15428,93.78,1,102,2011-11-24 16:54:00,3,562.68,93.78,14,Active
15429,397.35,2,380,2011-11-13 12:28:00,16,16823.97,205.17,26,MultiBuy
15432,171.19,1,65,2011-11-16 16:30:00,2,1711.9,171.19,22,Active
15433,533.3,2,534,2011-05-10 10:45:00,33,12946.46,315.77,213,MultiBuy
15434,1041.48,5,647,2011-12-01 13:33:00,24,13960.86,253.83,7,MultiBuy
15435,149.29,1,54,2011-11-17 16:39:00,0,4329.41,149.29,21,Active
15436,1067.75,3,574,2011-11-27 16:05:00,6,110167.95,378.58,11,Repeat
15437,200.16,1,79,2011-03-22 13:11:00,0,9007.2,200.16,261,Lapsed
15438,156.58,1,59,2011-07-31 14:19:00,1,3914.5,156.58,130,Active
15440,383.68,3,197,2011-10-16 12:16:00,6,8238.92,132.89,54,Repeat
15442,594.0,1,120,2011-04-05 12:24:00,2,1188.0,594.0,248,Lapsed
15443,3213.59,7,1639,2011-12-08 10:40:00,36,185265.33,498.03,1,MultiBuy
15444,1411.21,2,759,2011-11-30 17:37:00,18,180579.87,843.83,8,MultiBuy
15445,113.5,1,58,2011-03-20 15:06:00,2,567.5,113.5,263,Lapsed
15447,155.17,1,85,2011-01-13 11:26:00,5,1396.53,155.17,330,Lapsed
15448,494.64,1,232,2011-01-31 10:42:00,11,13849.92,494.64,312,MultiBuy
15449,974.52,3,812,2011-11-13 15:02:00,46,19622.82,327.05,25,MultiBuy
15450,429.84,1,376,2011-11-09 17:11:00,17,12895.2,429.84,29,MultiBuy
15452,528.48,3,280,2011-11-10 12:13:00,12,11964.12,213.64,29,MultiBuy
15453,1371.77,7,837,2011-12-08 10:59:00,16,59974.32,214.96,1,MultiBuy
15454,179.1,1,86,2010-12-12 14:21:00,2,4477.5,179.1,361,Lapsed
15456,434.59,3,633,2011-03-01 13:51:00,16,11068.45,190.84,282,MultiBuy
15457,237.07,1,132,2011-03-22 15:31:00,0,13750.06,237.07,261,Lapsed
15458,161.64,1,156,2011-11-14 13:08:00,7,1131.48,161.64,24,Active
15460,214.26,1,107,2010-12-20 16:08:00,1,11998.56,214.26,353,Lapsed
15462,234.6,3,172,2011-09-06 13:11:00,10,913.8,83.07,93,MultiBuy
15463,126.14,1,106,2011-11-10 12:57:00,5,882.98,126.14,28,Active
15464,1044.65,1,348,2011-01-05 15:56:00,4,161920.75,1044.65,337,Lapsed
15465,7354.62,18,1257,2011-11-20 10:11:00,44,40522.36,417.76,19,MultiBuy
15466,334.53,1,246,2011-09-15 14:08:00,5,19068.21,334.53,84,Active
15467,524.88,3,310,2011-11-30 14:17:00,7,11270.02,216.73,8,Repeat
15468,467.51,2,155,2011-10-19 13:49:00,7,10314.93,429.79,50,Repeat
15469,538.55,2,153,2011-10-20 16:21:00,7,6742.8,280.95,49,Repeat
15471,454.48,1,256,2011-12-07 14:12:00,3,33177.04,454.48,1,Active
15472,371.56,1,251,2011-08-18 15:17:00,0,28238.56,371.56,112,Active
15473,1771.2,7,672,2011-11-25 15:15:00,11,3477.6,316.15,13,MultiBuy
15475,454.11,1,319,2011-09-23 15:20:00,25,13169.19,454.11,76,MultiBuy
15478,1399.92,2,575,2011-10-30 14:19:00,21,31305.72,711.49,39,MultiBuy
15480,905.5,1,303,2011-08-15 14:32:00,10,40747.5,905.5,115,MultiBuy
15482,10839.76,11,5003,2011-11-24 10:46:00,91,115038.64,1198.32,15,MultiBuy
15483,225.26,4,291,2011-07-01 13:07:00,7,7193.48,85.64,160,Repeat
15484,3590.41,4,3150,2011-12-08 15:03:00,101,235328.87,1258.44,0,MultiBuy
15485,2564.5,3,1281,2011-11-09 14:31:00,56,82985.69,976.3,29,MultiBuy
15488,76.32,1,72,2011-09-08 10:11:00,1,76.32,76.32,92,Active
15489,1134.28,3,608,2011-11-17 08:53:00,28,19067.92,381.36,22,MultiBuy
15491,3085.09,6,1645,2011-09-05 15:56:00,86,98279.03,642.35,94,MultiBuy
15492,659.46,2,483,2011-11-11 14:53:00,27,14858.76,424.54,27,MultiBuy
15493,1953.41,5,551,2011-11-07 12:04:00,1,118773.18,410.98,32,Repeat
15494,1280.58,2,1139,2011-11-18 14:51:00,46,103054.06,844.71,20,MultiBuy
15497,1262.2,2,624,2011-11-22 11:51:00,15,11164.0,744.27,17,MultiBuy
15498,13316.4,27,6105,2011-12-07 12:48:00,299,448298.81,875.58,2,MultiBuy
15500,1131.56,4,572,2011-12-01 13:47:00,29,20202.28,297.09,7,MultiBuy
15502,6923.98,10,4232,2011-11-24 12:48:00,125,410619.18,1964.69,15,MultiBuy
15503,141.04,1,70,2010-12-12 10:57:00,0,9308.64,141.04,362,Lapsed
15504,52.83,1,33,2011-09-19 13:45:00,0,686.79,52.83,80,Active
15505,3610.96,5,2390,2011-10-18 07:56:00,79,76012.56,783.63,52,MultiBuy
15506,972.08,3,842,2011-11-17 12:11:00,23,55368.26,343.9,22,MultiBuy
15507,475.86,1,160,2011-06-21 11:19:00,1,21413.7,475.86,171,Active
15508,1000.27,6,440,2011-06-03 15:43:00,13,17550.16,190.76,188,MultiBuy
15510,250.0,1,2,2011-01-13 12:10:00,0,250.0,250.0,330,Lapsed
15511,900.53,5,269,2011-11-28 09:43:00,1,29823.43,188.76,11,Repeat
15512,121.0,2,68,2011-07-07 10:20:00,4,627.0,89.57,155,Repeat
15513,14758.22,19,5709,2011-11-06 14:36:00,209,398173.54,1292.77,32,MultiBuy
15514,4023.72,11,2098,2011-11-27 14:40:00,53,80659.27,485.9,11,MultiBuy
15516,62.43,3,27,2011-10-26 10:51:00,0,631.23,42.08,44,Repeat
15517,267.03,1,293,2011-04-20 14:02:00,13,7209.81,267.03,232,MultiBuy
15518,1921.55,8,1263,2011-10-06 13:05:00,42,68900.35,328.1,63,MultiBuy
15520,343.5,1,314,2011-12-08 10:58:00,17,6183.0,343.5,1,MultiBuy
15521,3000.2,8,1836,2011-10-30 13:42:00,89,76139.67,411.57,39,MultiBuy
15522,397.99,2,572,2011-11-07 11:26:00,16,12705.15,226.88,32,MultiBuy
15523,412.01,1,132,2011-09-16 16:29:00,2,4120.1,412.01,83,Active
15524,440.0,1,4,2011-11-15 12:09:00,0,440.0,440.0,24,Active
15525,731.87,3,385,2011-12-07 14:43:00,8,39019.7,251.74,1,Repeat
15526,148.44,2,24,2011-11-06 15:04:00,1,405.52,101.38,32,Repeat
15527,2428.53,8,991,2011-11-21 12:17:00,39,47561.21,293.59,18,MultiBuy
15528,229.33,1,123,2011-03-30 16:14:00,4,5962.58,229.33,253,Lapsed
15529,3960.05,11,3454,2011-11-17 11:29:00,101,308956.16,467.41,22,MultiBuy
15530,1497.31,4,938,2011-11-18 12:25:00,32,47071.05,439.92,21,MultiBuy
15531,1972.39,2,1085,2011-12-01 18:43:00,31,288744.4,1318.47,7,MultiBuy
15532,1554.83,4,513,2011-11-14 14:51:00,5,102565.93,410.26,24,Repeat
15533,807.57,3,289,2011-11-20 15:35:00,5,25855.03,311.51,18,Repeat
15535,502.9,4,135,2011-06-19 16:02:00,2,12626.21,175.36,172,Repeat
15537,110.92,1,29,2011-06-29 13:10:00,0,2662.08,110.92,162,Active
15539,538.46,1,410,2011-12-02 13:36:00,19,22076.86,538.46,6,MultiBuy
15540,213.3,1,200,2011-11-28 13:51:00,9,3199.5,213.3,10,Active
15541,85.13,1,49,2011-08-17 14:58:00,0,2468.77,85.13,113,Active
15543,127.86,1,86,2011-02-24 15:26:00,2,3580.08,127.86,287,Lapsed
15544,3546.71,9,3109,2011-11-30 16:43:00,144,106042.96,409.43,8,MultiBuy
15545,288.97,2,162,2011-10-16 13:24:00,5,11723.59,146.54,53,Repeat
15547,4910.6,14,3999,2011-12-02 12:52:00,111,277412.29,399.15,6,MultiBuy
15549,1677.71,3,691,2011-09-23 16:22:00,25,86048.24,761.49,76,MultiBuy
15550,575.63,4,295,2011-12-05 15:38:00,9,8847.18,145.04,3,Repeat
15551,436.06,1,218,2011-11-03 12:37:00,6,12645.74,436.06,36,Active
15552,90.12,1,60,2011-05-06 14:47:00,1,1532.04,90.12,216,Lapsed
15553,428.93,1,449,2011-10-10 14:02:00,17,23591.15,428.93,59,MultiBuy
15554,217.2,1,74,2011-03-07 09:00:00,3,3040.8,217.2,277,Lapsed
15555,4791.87,16,4397,2011-11-27 16:19:00,164,303469.62,342.9,11,MultiBuy
15556,279.77,1,236,2011-11-15 16:08:00,10,8672.87,279.77,23,MultiBuy
15557,468.91,1,213,2011-11-11 12:46:00,7,8909.29,468.91,28,Active
15561,800.59,4,267,2011-11-28 11:07:00,14,7156.03,265.04,11,MultiBuy
15562,134.55,1,39,2010-12-23 09:55:00,1,134.55,134.55,351,Lapsed
15563,1361.44,3,1441,2011-11-17 12:59:00,50,55226.56,497.54,21,MultiBuy
15565,173.16,2,60,2011-10-20 14:33:00,4,692.64,86.58,49,Repeat
15567,186.01,1,223,2011-11-21 10:48:00,5,1302.07,186.01,18,Active
15568,758.29,3,461,2011-12-07 11:27:00,17,13381.65,252.48,2,MultiBuy
15569,1375.71,5,666,2011-08-28 10:15:00,12,10054.9,324.35,103,MultiBuy
15570,4148.82,12,2063,2011-12-02 14:47:00,85,143588.33,450.12,6,MultiBuy
15571,650.43,4,264,2011-11-28 10:02:00,8,10568.28,185.41,11,Repeat
15572,2533.42,7,1213,2011-12-05 10:09:00,36,88940.44,419.53,4,MultiBuy
15573,583.24,2,354,2011-11-08 11:38:00,11,29345.16,305.68,31,MultiBuy
15574,675.64,4,332,2011-06-15 12:01:00,5,45459.6,299.08,177,Repeat
15576,921.37,1,394,2011-11-02 12:03:00,11,39618.91,921.37,37,MultiBuy
15577,258.88,3,89,2011-07-11 17:03:00,0,4003.42,102.65,150,Repeat
15578,127.1,1,52,2011-06-30 13:03:00,1,1652.3,127.1,161,Active
15579,327.6,2,117,2011-10-02 12:45:00,1,7925.5,165.11,68,Repeat
15581,717.43,10,280,2011-07-06 14:04:00,3,16999.96,118.88,155,Repeat
15582,682.91,3,453,2011-11-15 09:55:00,21,11141.22,253.21,24,MultiBuy
15584,720.86,4,313,2011-11-16 10:55:00,4,23310.74,191.07,23,Repeat
15585,455.3,1,320,2011-06-16 08:38:00,17,14114.3,455.3,176,MultiBuy
15587,913.68,4,312,2011-10-20 13:37:00,9,2172.24,241.36,49,Repeat
15589,478.53,3,243,2011-03-29 09:54:00,12,6466.68,222.99,255,MultiBuy
15592,388.58,1,354,2011-10-24 08:59:00,16,9325.92,388.58,46,MultiBuy
15593,199.8,1,60,2011-09-30 11:46:00,5,999.0,199.8,70,Active
15594,1771.78,5,983,2011-11-24 08:53:00,48,53186.39,516.37,15,MultiBuy
15596,1406.59,5,561,2011-08-31 10:55:00,18,26459.22,343.63,100,MultiBuy
15597,324.57,1,279,2011-11-04 13:26:00,17,7140.54,324.57,34,MultiBuy
15598,240.68,1,160,2011-10-17 16:04:00,8,3369.52,240.68,52,Active
15599,761.74,2,718,2011-11-13 11:44:00,43,20213.0,388.71,26,MultiBuy
15601,6776.56,14,4983,2011-11-28 15:15:00,247,229719.21,560.29,10,MultiBuy
15602,1297.87,9,1137,2011-12-01 14:14:00,34,10696.17,232.53,7,MultiBuy
15603,48.48,1,96,2011-09-22 10:04:00,2,96.96,48.48,78,Active
15604,216.39,1,159,2011-10-18 14:47:00,9,3678.63,216.39,51,Active
15605,1198.23,5,441,2011-11-03 14:17:00,17,17278.3,257.89,35,MultiBuy
15606,2920.16,9,892,2011-10-09 15:47:00,48,25588.14,332.31,60,MultiBuy
15607,104.76,1,202,2011-01-07 12:44:00,11,1361.88,104.76,336,MultiBuy
15608,1093.68,4,714,2011-11-11 13:20:00,34,30541.28,509.02,27,MultiBuy
15609,298.48,1,148,2011-06-08 13:00:00,7,4775.68,298.48,183,Lapsed
15610,112.46,1,66,2011-10-19 10:36:00,4,674.76,112.46,51,Active
15611,1570.45,11,502,2011-11-30 12:36:00,12,7387.34,180.18,9,MultiBuy
15612,180.15,2,51,2011-11-03 14:52:00,2,429.95,85.99,35,Repeat
15615,10399.74,23,5508,2011-11-29 14:42:00,320,273992.75,647.74,9,MultiBuy
15618,776.85,4,454,2011-11-07 08:34:00,27,11460.05,254.67,32,MultiBuy
15619,336.4,1,136,2011-11-29 08:14:00,3,1009.2,336.4,10,Active
15620,1553.18,3,915,2011-10-14 12:41:00,52,53351.07,533.51,56,MultiBuy
15621,1293.03,4,501,2011-12-05 14:01:00,15,5513.62,344.6,3,MultiBuy
15622,3709.56,9,1674,2011-10-27 16:44:00,99,174489.58,943.19,42,MultiBuy
15623,301.03,1,125,2011-07-21 17:26:00,4,5719.57,301.03,140,Active
15624,588.13,4,357,2011-08-15 11:38:00,15,5775.49,169.87,116,MultiBuy
15625,1534.26,4,1188,2011-08-28 10:21:00,56,32818.9,512.8,103,MultiBuy
15626,675.8,2,766,2011-09-26 10:03:00,36,17061.28,348.19,74,MultiBuy
15628,2870.24,9,1894,2011-12-05 10:24:00,108,51125.94,329.84,4,MultiBuy
15630,1186.35,2,800,2011-10-25 15:36:00,45,39124.17,652.07,44,MultiBuy
15632,3285.31,8,2109,2011-11-24 09:51:00,101,76844.04,460.14,15,MultiBuy
15634,243.55,1,99,2011-11-22 16:28:00,5,3653.25,243.55,16,Active
15636,724.76,2,284,2011-09-11 11:17:00,18,9560.62,382.42,89,MultiBuy
15637,223.36,1,128,2011-10-18 08:28:00,5,3350.4,223.36,52,Active
15639,425.32,1,323,2011-07-28 14:30:00,13,10633.0,425.32,133,MultiBuy
15640,12416.11,15,6572,2011-12-05 14:35:00,310,479694.74,1007.76,3,MultiBuy
15641,1887.2,4,1562,2011-08-26 14:04:00,81,58602.05,492.45,104,MultiBuy
15643,664.0,3,246,2011-06-01 07:38:00,15,10131.8,307.02,191,MultiBuy
15644,803.54,4,550,2011-06-26 14:54:00,7,65506.55,282.36,165,Repeat
15645,611.59,1,255,2011-11-21 11:55:00,8,31191.09,611.59,18,Active
15646,447.64,3,394,2011-07-05 09:53:00,15,5632.44,160.93,157,MultiBuy
15648,639.5,2,218,2011-05-19 15:53:00,10,7715.5,321.48,203,MultiBuy
15649,816.0,2,192,2011-01-07 13:34:00,2,816.0,408.0,335,Repeat
15651,646.3,3,479,2011-11-03 08:41:00,20,7560.7,236.27,36,MultiBuy
15652,337.74,1,208,2011-09-09 14:22:00,10,7092.54,337.74,90,MultiBuy
15653,877.44,2,1200,2011-09-08 10:49:00,6,1850.88,308.48,92,Repeat
15654,907.53,2,474,2011-11-30 13:08:00,16,8792.79,439.64,8,MultiBuy
15655,560.67,1,324,2011-04-10 15:25:00,22,19062.78,560.67,242,MultiBuy
15656,748.5,4,343,2011-10-25 14:56:00,16,10226.65,217.59,44,MultiBuy
15657,30.0,1,24,2011-11-17 12:19:00,1,30.0,30.0,22,Active
15658,1024.1,5,242,2011-06-02 15:22:00,11,15836.75,329.93,189,MultiBuy
15659,306.45,1,111,2011-10-27 09:23:00,4,3370.95,306.45,43,Active
15660,1600.86,9,1050,2011-11-14 16:58:00,66,25365.42,281.84,24,MultiBuy
15661,309.8,2,236,2011-01-26 13:56:00,5,891.2,178.24,316,Repeat
15663,138.14,1,106,2011-08-25 15:50:00,6,1243.26,138.14,105,Active
15664,386.43,1,157,2011-10-20 10:57:00,9,6569.31,386.43,50,Active
15665,2222.21,2,1654,2011-06-24 14:57:00,74,140553.73,1222.21,167,MultiBuy
15667,301.32,1,240,2011-10-31 10:56:00,13,3917.16,301.32,39,MultiBuy
15668,76.32,1,72,2011-05-06 10:39:00,1,76.32,76.32,217,Lapsed
15669,684.34,4,342,2011-10-30 16:03:00,9,6500.36,196.98,39,Repeat
15670,173.05,1,91,2011-02-16 10:50:00,5,2076.6,173.05,296,Lapsed
15671,2627.13,7,1697,2011-11-21 12:43:00,60,27866.41,366.66,18,MultiBuy
15673,2726.23,4,1451,2011-09-12 16:12:00,73,104235.66,755.33,87,MultiBuy
15674,2111.89,4,1274,2011-09-27 15:17:00,65,78138.23,691.49,72,MultiBuy
15675,323.69,3,527,2011-09-19 13:48:00,14,2971.57,141.5,80,MultiBuy
15676,3420.76,3,2251,2011-11-21 12:40:00,110,371348.68,1847.51,18,MultiBuy
15677,657.23,1,319,2011-10-21 15:36:00,19,21688.59,657.23,48,MultiBuy
15678,352.7,1,184,2011-10-18 09:25:00,10,4232.4,352.7,52,MultiBuy
15679,781.28,4,1170,2011-11-15 16:19:00,46,43091.3,391.74,23,MultiBuy
15680,1333.68,3,952,2011-11-30 13:46:00,47,36959.31,473.84,8,MultiBuy
15681,1426.16,5,816,2011-11-14 16:30:00,47,18977.6,358.07,24,MultiBuy
15683,193.75,1,131,2011-08-14 12:56:00,7,1937.5,193.75,116,Active
15687,2993.1,9,1310,2011-12-01 08:33:00,63,65021.98,391.7,8,MultiBuy
15689,254.1,2,84,2011-08-12 09:37:00,5,1072.8,119.2,119,Repeat
15690,239.76,2,408,2011-12-05 15:59:00,19,2304.36,121.28,3,MultiBuy
15691,136.8,1,72,2011-04-01 15:13:00,2,273.6,136.8,251,Lapsed
15692,191.04,1,138,2011-11-11 14:12:00,7,2292.48,191.04,27,Active
15694,6464.4,13,1676,2011-12-09 09:44:00,61,47393.7,615.5,0,MultiBuy
15695,409.98,2,212,2011-03-18 08:32:00,8,6985.62,317.53,266,Repeat
15696,2711.11,8,1015,2011-11-06 14:02:00,35,74845.41,445.51,32,MultiBuy
15699,309.65,1,113,2011-11-22 08:26:00,4,5573.7,309.65,17,Active
15700,696.68,2,357,2011-06-20 16:53:00,7,58890.2,684.77,171,Repeat
15701,1529.0,4,912,2011-12-07 14:39:00,28,132932.63,577.97,1,MultiBuy
15703,211.5,1,66,2011-03-20 10:51:00,5,1057.5,211.5,264,Lapsed
15704,2293.62,4,1028,2011-07-22 13:35:00,43,90224.7,771.15,139,MultiBuy
15705,143.1,1,62,2011-05-22 15:37:00,1,858.6,143.1,200,Lapsed
15706,1060.56,4,321,2011-10-07 10:09:00,13,23173.38,421.33,63,MultiBuy
15707,916.98,4,594,2011-11-04 14:35:00,7,49022.91,239.14,34,Repeat
15708,3235.25,7,1217,2011-10-30 10:54:00,38,141232.19,517.33,40,MultiBuy
15709,133.25,1,121,2011-03-01 10:38:00,4,799.5,133.25,283,Lapsed
15712,1072.36,5,486,2011-11-30 14:09:00,20,13503.84,254.79,8,MultiBuy
15713,356.7,2,150,2011-07-19 13:34:00,7,3395.85,178.73,142,Repeat
15714,330.03,2,186,2011-11-28 11:26:00,10,6391.35,187.98,11,MultiBuy
15716,1101.11,4,738,2011-07-17 11:59:00,17,35705.05,305.17,145,MultiBuy
15717,150.3,1,70,2011-04-19 13:21:00,5,1052.1,150.3,233,Lapsed
15719,5028.42,13,2717,2011-11-07 12:29:00,29,380932.31,409.6,32,MultiBuy
15720,598.73,1,281,2011-11-15 14:48:00,2,76637.44,598.73,23,Active
15721,471.4,1,388,2011-11-28 12:14:00,12,39597.6,471.4,11,MultiBuy
15722,2211.21,5,1023,2011-11-04 11:43:00,29,36222.1,540.63,35,MultiBuy
15723,190.7,1,73,2010-12-10 11:12:00,1,7246.6,190.7,364,Lapsed
15724,218.25,2,73,2011-05-22 14:40:00,2,1205.85,109.62,200,Repeat
15725,415.25,1,221,2011-11-24 14:51:00,8,13288.0,415.25,14,Active
15727,5159.06,7,3063,2011-11-23 12:36:00,127,261221.29,867.84,16,MultiBuy
15729,85.0,1,28,2011-05-11 12:36:00,1,425.0,85.0,212,Lapsed
15730,1120.88,3,689,2011-10-05 12:31:00,34,27035.87,386.23,65,MultiBuy
15732,294.12,2,215,2011-05-11 14:24:00,10,2094.68,149.62,211,MultiBuy
15733,162.3,1,62,2011-03-02 09:05:00,3,1623.0,162.3,282,Lapsed
15734,1339.45,2,346,2011-08-17 10:50:00,12,17777.15,683.74,114,MultiBuy
15737,1173.12,8,596,2011-11-25 11:21:00,33,20485.32,292.65,14,MultiBuy
15738,4812.42,16,2982,2011-11-21 08:26:00,123,55342.37,319.9,18,MultiBuy
15739,449.12,1,472,2011-10-04 13:42:00,5,3592.96,449.12,65,Active
15740,154.88,1,152,2011-10-21 14:29:00,3,1393.92,154.88,48,Active
15743,775.96,4,214,2011-11-23 17:19:00,4,16228.19,188.7,15,Repeat
15744,34.8,1,120,2011-09-23 09:52:00,3,104.4,34.8,77,Active
15745,1094.59,4,421,2011-11-20 13:45:00,17,17797.3,287.05,18,MultiBuy
15746,196.88,1,178,2011-07-28 15:21:00,3,5512.64,196.88,133,Active
15747,946.64,3,466,2011-11-27 12:26:00,10,31195.32,346.61,12,MultiBuy
15748,144.36,1,50,2011-10-30 12:51:00,0,2887.2,144.36,39,Active
15749,44534.3,3,18028,2011-04-18 13:20:00,10,168837.2,16883.72,234,MultiBuy
15750,2463.05,8,1783,2011-12-07 12:34:00,60,112539.22,386.73,2,MultiBuy
15752,2626.6,7,1960,2011-10-31 11:37:00,66,159410.25,393.61,39,MultiBuy
15753,79.2,1,144,2011-02-08 12:41:00,1,79.2,79.2,304,Lapsed
15754,458.57,3,199,2011-10-19 14:40:00,10,4698.21,167.79,50,MultiBuy
15755,2364.25,6,1427,2011-11-29 14:57:00,76,61387.3,435.37,9,MultiBuy
15756,528.01,4,241,2011-10-09 13:30:00,0,25572.27,133.89,60,Repeat
15757,714.42,2,491,2011-10-05 12:14:00,23,17320.5,384.9,65,MultiBuy
15758,205.25,1,47,2011-11-15 10:48:00,0,1847.25,205.25,24,Active
15759,253.04,3,60,2011-05-05 15:13:00,3,632.56,90.37,217,Repeat
15762,583.75,2,251,2011-10-05 16:15:00,10,10963.42,296.31,64,MultiBuy
15763,1086.92,2,271,2011-11-08 09:44:00,10,33046.21,541.74,31,MultiBuy
15764,3279.97,6,2050,2011-09-12 17:58:00,107,210441.38,1169.12,87,MultiBuy
15766,315.06,1,170,2011-10-06 17:03:00,9,3465.66,315.06,63,Active
15768,621.83,3,244,2011-08-16 10:48:00,12,5826.02,215.78,115,MultiBuy
